month,factor,portfolio_fmp_return,top_return,bottom_return,n_top,n_bottom
2013-11-30,pe,-0.004647034120667217,0.022270398618694617,0.026917432739361834,83,83
2013-12-31,pe,-0.021261296459998608,-0.022312677414367023,-0.0010513809543684163,84,84
2014-01-31,pe,-0.020146927550574616,0.04461042967535097,0.06475735722592559,84,84
2014-02-28,pe,0.049525845665832936,0.030557278963693132,-0.018968566702139804,84,84
2014-03-31,pe,0.01740222336214194,0.003130005521648496,-0.014272217840493442,84,85
2014-04-30,pe,-0.01293214429240003,0.026435874056394238,0.03936801834879427,84,85
2014-05-31,pe,-0.003923740801908555,0.027976800868833453,0.03190054167074201,84,85
2014-06-30,pe,-0.004066142981558394,-0.014540334646163692,-0.010474191664605299,86,86
2014-07-31,pe,0.001368303214643679,0.04627702206752552,0.04490871885288184,86,86
2014-08-31,pe,0.0074853302854542,-0.021658736871032824,-0.029144067156487024,86,86
2014-09-30,pe,-0.0036220246234297815,0.03435934795764964,0.03798137258107942,86,86
2014-10-31,pe,-0.00426775123479807,0.025685085786565566,0.029952837021363636,86,86
2014-11-30,pe,0.014137340040231969,0.00895382553584308,-0.005183514504388888,86,86
2014-12-31,pe,-0.041750810687812334,-0.033141712042423256,0.008609098645389078,85,86
2015-01-31,pe,0.026959656937622672,0.0669459728698512,0.039986315932228525,85,85
2015-02-28,pe,-0.017342128249549338,-0.01336758062542069,0.00397454762412865,85,85
2015-03-31,pe,-0.0007038788660111272,0.00706045422710007,0.007764333093111198,84,84
2015-04-30,pe,-0.0012122701761680364,0.024694317438140486,0.025906587614308522,84,84
2015-05-31,pe,-0.00491441362063097,-0.019398474245455627,-0.014484060624824657,84,84
2015-06-30,pe,-0.01941164330740031,0.012410843560508308,0.03182248686790862,84,84
2015-07-31,pe,0.010299711573659283,-0.05604688211283789,-0.06634659368649717,84,84
2015-08-31,pe,-0.006893556109802565,-0.037475523097641565,-0.030581966987839,84,84
2015-09-30,pe,0.00701843951332725,0.0681853536006409,0.06116691408731365,83,83
2015-10-31,pe,0.006742251570281702,0.01411214484459616,0.007369893274314458,83,84
2015-11-30,pe,-0.019096853442646965,-0.034480394584105456,-0.015383541141458493,83,84
2015-12-31,pe,-0.04009167184880631,-0.08455557657923182,-0.04446390473042551,83,83
2016-01-31,pe,0.010533770028955804,0.01585907184315508,0.005325301814199274,83,83
2016-02-29,pe,0.010119964568550285,0.08143010499197151,0.07131014042342122,83,83
2016-03-31,pe,-0.0013048819122491433,0.01393587874999406,0.015240760662243204,83,83
2016-04-30,pe,-0.025796939697773413,0.017348902415738984,0.0431458421135124,83,83
2016-05-31,pe,-0.046053420447513996,-0.026589026553288618,0.019464393894225378,83,83
2016-06-30,pe,0.014091415223448561,0.05653612833557209,0.04244471311212353,83,83
2016-07-31,pe,0.04277248117877022,0.034211219902813714,-0.008561261275956508,83,83
2016-08-31,pe,-0.01743757767170746,-0.00047161752467639984,0.01696596014703106,83,83
2016-09-30,pe,0.03577845275729959,0.004003280090970944,-0.03177517266632865,83,83
2016-10-31,pe,0.07321093018306726,0.0974956852056139,0.024284755022546636,83,84
2016-11-30,pe,0.014357051571590273,0.02396972859231914,0.009612677020728868,83,84
2016-12-31,pe,-0.011912451405859285,0.028097938401498792,0.04001038980735808,83,83
2017-01-31,pe,0.024596100386746495,0.05408315890249592,0.029487058515749422,83,83
2017-02-28,pe,-0.01971606376388293,-0.002554300478910654,0.01716176328497228,83,83
2017-03-31,pe,-0.007514978982369011,0.011191549217529042,0.018706528199898053,84,85
2017-04-30,pe,-0.04617007587124675,0.001203384599525669,0.04737346047077242,84,84
2017-05-31,pe,0.03221265971540265,0.0298784561155153,-0.0023342035998873516,84,84
2017-06-30,pe,-0.013269504168539469,0.016716036956579354,0.029985541125118823,85,86
2017-07-31,pe,-0.02942961783177774,-0.01313236347149583,0.01629725436028191,86,86
2017-08-31,pe,0.0402493580012007,0.050532215363012674,0.010282857361811974,86,86
2017-09-30,pe,-0.01147175645930128,0.020566587787340735,0.032038344246642016,87,87
2017-10-31,pe,0.021810952502689527,0.04243152051468998,0.02062056801200045,87,87
2017-11-30,pe,0.027316212819415427,0.023470843728779077,-0.0038453690906363517,87,87
2017-12-31,pe,-0.02899650492868401,0.04219623755135342,0.07119274248003743,86,86
2018-01-31,pe,-0.01595420040567179,-0.04869556143115414,-0.03274136102548235,85,85
2018-02-28,pe,-0.014731096907304496,-0.01430128451668856,0.0004298123906159363,85,85
2018-03-31,pe,-0.018423865784370528,-0.005475387103628771,0.012948478680741756,85,86
2018-04-30,pe,-0.04348171682028163,0.007026748652067696,0.05050846547234933,86,86
2018-05-31,pe,-0.01754357029295172,0.00039563967816247766,0.017939209971114197,86,86
2018-06-30,pe,0.01881681769270127,0.046694495127102296,0.027877677434401026,85,86
2018-07-31,pe,-0.047388370136782064,0.015522266925913736,0.0629106370626958,86,86
2018-08-31,pe,-0.02288582835890137,-0.009035418520847521,0.013850409838053851,86,86
2018-09-30,pe,0.02442986835186374,-0.06278366236247945,-0.0872135307143432,87,87
2018-10-31,pe,0.010344945773321568,0.025650548276691137,0.01530560250336957,87,87
2018-11-30,pe,-0.027038190230202416,-0.10347013731784024,-0.07643194708763783,87,87
2018-12-31,pe,0.03089413859099284,0.1332507059569938,0.10235656736600095,88,88
2019-01-31,pe,-0.014276420891560622,0.03724598673561111,0.05152240762717173,88,88
2019-02-28,pe,-0.046716460001640085,-0.010716209483206592,0.036000250518433495,88,88
2019-03-31,pe,0.03967662936172673,0.06819107995268978,0.028514450590963046,89,89
2019-04-30,pe,-0.048473159966756676,-0.0910106173861726,-0.04253745741941592,89,89
2019-05-31,pe,0.022155106542733713,0.0940157956065693,0.07186068906383558,89,89
2019-06-30,pe,-0.0022230525470492563,0.013738908513514472,0.015961961060563728,90,90
2019-07-31,pe,-0.05825638149254916,-0.05211915926368777,0.006137222228861386,90,90
2019-08-31,pe,0.07221968051612666,0.06617941143930427,-0.006040269076822391,90,90
2019-09-30,pe,0.025078582977363664,0.031427597896742286,0.006349014919378622,89,89
2019-10-31,pe,0.0047632502021857995,0.04893888193673461,0.04417563173454881,89,89
2019-11-30,pe,0.01720196083119207,0.032706084883016,0.015504124051823926,89,89
2019-12-31,pe,-0.04559894953879359,-0.026342840419119808,0.019256109119673785,88,88
2020-01-31,pe,-0.050922184665709684,-0.11084415429954558,-0.0599219696338359,88,88
2020-02-29,pe,-0.1017251841997937,-0.2382768604138259,-0.1365516762140322,88,88
2020-03-31,pe,-0.004690015096673078,0.14750658957907223,0.1521966046757453,86,86
2020-04-30,pe,-0.016653027535918588,0.051239391532612005,0.0678924190685306,86,86
2020-05-31,pe,-0.00785145617322986,0.022993109685235515,0.030844565858465376,86,86
2020-06-30,pe,-0.03972249403383026,0.038319979385808854,0.07804247341963912,82,83
2020-07-31,pe,-0.0173336611933479,0.04766404615110462,0.06499770734445252,83,83
2020-08-31,pe,-0.004236956483214947,-0.02589687960896156,-0.021659923125746612,83,83
2020-09-30,pe,0.028978998272725775,0.0007718244657902635,-0.02820717380693551,81,81
2020-10-31,pe,0.028132654475654217,0.1588264288096411,0.13069377433398688,81,81
2020-11-30,pe,-0.0015946102426997177,0.04477331411020533,0.04636792435290505,81,81
2020-12-31,pe,0.037171186565267356,0.016333009212917693,-0.020838177352349663,82,82
2021-01-31,pe,0.012009808622377126,0.057259654558273684,0.04524984593589656,82,82
2021-02-28,pe,0.08577105590007764,0.10483980622771043,0.019068750327632795,82,82
2021-03-31,pe,-0.012420194750327691,0.053095654453757114,0.0655158492040848,84,84
2021-04-30,pe,0.03962804466236465,0.038140866459978384,-0.0014871782023862686,84,85
2021-05-31,pe,-0.0640664649368547,-0.018057726293332393,0.046008738643522305,85,85
2021-06-30,pe,-0.047117960695801944,-0.005310798071226627,0.04180716262457532,88,88
2021-07-31,pe,0.022599737963741526,0.04572845772298635,0.023128719759244826,89,89
2021-08-31,pe,0.014898899849418848,-0.028416851722321293,-0.04331575157174014,89,89
2021-09-30,pe,-0.01421324281471447,0.049084457350079484,0.06329770016479395,90,90
2021-10-31,pe,0.009594987054895015,-0.02260929758039071,-0.032204284635285726,90,90
2021-11-30,pe,0.026840269582963615,0.06797219856272664,0.041131928979763026,90,90
2021-12-31,pe,0.11424751803163702,0.003010552091877644,-0.11123696593975937,92,92
2022-01-31,pe,0.03622731633907046,0.010962509444901524,-0.02526480689416894,92,92
2022-02-28,pe,-0.03312839987632677,0.007318447102187331,0.040446846978514105,92,92
2022-03-31,pe,0.030382701719274367,-0.061918015393299185,-0.09230071711257355,93,93
2022-04-30,pe,0.06819264420563625,0.048647398814077855,-0.0195452453915584,93,93
2022-05-31,pe,-0.044038078918192586,-0.13332146557894822,-0.08928338666075564,93,93
2022-06-30,pe,-0.018589487610096267,0.09538269807800996,0.11397218568810623,93,93
2022-07-31,pe,0.017501673470197758,-0.018382748215441995,-0.03588442168563975,93,93
2022-08-31,pe,-0.004019561981919995,-0.09383374709062285,-0.08981418510870286,93,93
2022-09-30,pe,0.06769675778508435,0.14462863921198307,0.07693188142689872,91,91
2022-10-31,pe,0.020959173239414347,0.07308897429042523,0.05212980105101088,91,91
2022-11-30,pe,0.0038099006143749725,-0.05860585222334225,-0.06241575283771722,91,91
2022-12-31,pe,0.020322287328280286,0.09600827064354005,0.07568598331525976,89,89
2023-01-31,pe,-0.010404044124907624,-0.029550230226206873,-0.01914618610129925,90,90
2023-02-28,pe,-0.07426897213960665,-0.038164256746567336,0.03610471539303931,89,90
2023-03-31,pe,-0.00424346616457257,0.005698523143448224,0.009941989308020795,90,91
2023-04-30,pe,-0.040991165190310666,-0.03916563349605512,0.0018255316942555457,90,90
2023-05-31,pe,0.02235557227468314,0.0994429499334151,0.07708737765873196,90,90
2023-06-30,pe,0.0570961640977609,0.07095689499007934,0.013860730892318446,92,92
2023-07-31,pe,-0.016933088914782533,-0.02812657463910004,-0.011193485724317508,91,92
2023-08-31,pe,0.0353974879113535,-0.02799259826030431,-0.06339008617165781,92,92
2023-09-30,pe,-0.00337469647476768,-0.04098336997892594,-0.03760867350415826,92,92
2023-10-31,pe,-0.030674692210640772,0.08600848822212219,0.11668318043276296,92,93
2023-11-30,pe,0.001989764387334697,0.0688190209914528,0.0668292566041181,92,93
2023-12-31,pe,0.008441373647319868,0.0003550289271873231,-0.008086344720132544,93,93
2024-01-31,pe,-0.032074366921840604,0.04373164374842813,0.07580601067026874,93,94
2024-02-29,pe,0.04751432724478341,0.07528633152101691,0.027772004276233494,93,94
2024-03-31,pe,0.009559045233191996,-0.052477679726557425,-0.06203672495974942,94,94
2024-04-30,pe,0.0029509923624863044,0.03288223722838119,0.029931244865894886,94,94
2024-05-31,pe,-0.044297664965804465,-0.018502577773205537,0.025795087192598928,94,94
2024-06-30,pe,0.041801501256056736,0.05776052657886405,0.015959025322807314,94,94
2024-07-31,pe,-0.02127768077692158,0.019844673146541026,0.041122353923462605,94,94
2024-08-31,pe,-0.02305433927907751,0.01680457101154812,0.03985891029062563,94,95
2024-09-30,pe,0.004600534694479291,0.0014788517679745028,-0.003121682926504788,94,94
2024-10-31,pe,-0.003893468557987431,0.08376395895654869,0.08765742751453612,94,94
2024-11-30,pe,-0.022786828422325385,-0.0710870554531997,-0.04830022703087431,94,94
2024-12-31,pe,-0.0048607869839350296,0.0361627634618894,0.04102355044582443,95,96
2025-01-31,pe,0.030099556578468824,-0.0012824330016538734,-0.0313819895801227,95,95
2025-02-28,pe,0.03340881475302084,-0.026406743325254084,-0.059815558078274926,95,95
2025-03-31,pe,-0.046687668624218734,-0.03575193098331682,0.010935737640901918,94,94
2025-04-30,pe,-0.013545701880455757,0.049223153013398496,0.06276885489385425,94,94
2025-05-31,pe,0.00782790738133516,0.04562295212208387,0.03779504474074871,94,94
2025-06-30,pe,-0.004419680467895631,0.014153171092432592,0.018572851560328223,94,95
2025-07-31,pe,0.06390506201713078,0.0647286873048921,0.0008236252877613181,94,95
2025-08-31,pe,-0.022256320571162266,0.011983134596034617,0.03423945516719688,95,95
2025-09-30,pe,-0.038691265972567196,-0.022853530722663985,0.015837735249903215,94,94
2025-10-31,pe,0.03805293815993232,0.035997069717584096,-0.002055868442348223,94,94
2025-11-30,pe,0.021736578408585512,0.025731555629377803,0.003994977220792293,94,94
2025-12-31,pe,0.025656953304788822,0.024250379710999064,-0.0014065735937897569,94,94
2026-01-31,pe,-0.001206231708877549,0.032576884669287,0.03378311637816455,94,94
2026-02-28,pe,0.037546828937949965,-0.03292495162421693,-0.0704717805621669,94,94
2026-03-31,pe,-0.056107287596378674,0.04624728329161171,0.10235457088799038,94,94
2026-04-30,pe,-0.033196754719091226,0.00932782899659031,0.04252458371568154,95,95
2007-06-30,momentum,0.0025198641794140393,-0.025720491769341658,-0.028240355948755697,78,79
2007-07-31,momentum,-0.00840955444458353,0.018119261456231193,0.026528815900814722,78,79
2007-08-31,momentum,0.05774135123797092,0.06833609997399104,0.01059474873602012,78,79
2007-09-30,momentum,0.06747609446232615,0.06546384269170225,-0.002012251770623899,78,79
2007-10-31,momentum,0.030881938919215,-0.04138712555382575,-0.07226906447304075,79,79
2007-11-30,momentum,0.050657387742698984,0.016947436824481882,-0.0337099509182171,79,79
2007-12-31,momentum,-0.13462865825364081,-0.11338251269095126,0.02124614556268955,79,79
2008-01-31,momentum,0.02941366204245181,-0.0010942507722181557,-0.030507912814669965,79,79
2008-02-29,momentum,-0.00249138826189173,0.00017786955945950613,0.002669257821351236,79,79
2008-03-31,momentum,0.0012491169044406558,0.07417415438453963,0.07292503748009897,79,79
2008-04-30,momentum,0.02055724650729361,0.03858314621825475,0.018025899710961142,79,80
2008-05-31,momentum,0.09374067173518953,-0.06356959956100854,-0.15731027129619807,80,80
2008-06-30,momentum,-0.05411542150315732,-0.027679770327700505,0.026435651175456813,80,80
2008-07-31,momentum,-0.07810421412156635,-0.008589634568652964,0.06951457955291337,80,80
2008-08-31,momentum,-0.004455579295213147,-0.1014534492925401,-0.09699786999732696,80,80
2008-09-30,momentum,0.08385397091485838,-0.15898079857967687,-0.24283476949453525,80,80
2008-10-31,momentum,0.07434402403601921,-0.0820164236084515,-0.1563604476444707,79,79
2008-11-30,momentum,-0.12676805620042875,0.008937327092089763,0.13570538329251852,78,78
2008-12-31,momentum,0.03281907079771494,-0.08107948344384812,-0.11389855424156306,78,78
2009-01-31,momentum,0.0427771214510866,-0.09212999471569876,-0.13490711616678536,77,78
2009-02-28,momentum,-0.07102299248523132,0.06891883897295555,0.13994183145818687,76,76
2009-03-31,momentum,-0.29389749017754163,0.03549648548571814,0.3293939756632598,77,77
2009-04-30,momentum,-0.1341167340636104,-0.022295796714421928,0.11182093734918848,79,80
2009-05-31,momentum,0.03173027347198248,0.024736792441605242,-0.006993481030377236,80,80
2009-06-30,momentum,-0.05411771261445972,0.07423468699458399,0.1283523996090437,80,80
2009-07-31,momentum,-0.1091783213612164,0.03204303937003185,0.14122136073124825,81,81
2009-08-31,momentum,-0.05625825209944607,0.024114438915513983,0.08037269101496006,81,82
2009-09-30,momentum,0.0013980242102511475,-0.04144545537574973,-0.04284347958600088,81,81
2009-10-31,momentum,0.02248851707713767,0.07970689619440183,0.057218379117264156,81,81
2009-11-30,momentum,0.01952806047048558,0.06744775183483678,0.0479196913643512,81,81
2009-12-31,momentum,-0.04843668171190409,-0.06071518804544235,-0.012278506333538261,81,81
2010-01-31,momentum,0.03903651984958626,0.05943640421982779,0.020399884370241532,81,82
2010-02-28,momentum,0.055321372364966585,0.10714613840176418,0.051824766036797594,81,82
2010-03-31,momentum,0.024447157328283054,0.050884741334475014,0.02643758400619196,82,82
2010-04-30,momentum,0.0016769869248159652,-0.06474506055267046,-0.06642204747748642,81,82
2010-05-31,momentum,-0.023225833028501577,-0.06836047699472095,-0.04513464396621937,81,82
2010-06-30,momentum,0.013373702235006224,0.08106390122006933,0.06769019898506311,81,82
2010-07-31,momentum,-0.0029661745254652983,-0.04772400833097265,-0.04475783380550735,81,82
2010-08-31,momentum,-0.005312463382349933,0.10118010120731465,0.10649256458966458,82,82
2010-09-30,momentum,0.023021951272547563,0.04972178736683797,0.02669983609429041,82,82
2010-10-31,momentum,0.040714117547259586,0.03617205378673626,-0.004542063760523322,82,82
2010-11-30,momentum,-0.037412630010291104,0.05221361958832339,0.0896262495986145,82,82
2010-12-31,momentum,-0.03268764912595426,0.017627300779460373,0.05031494990541464,82,82
2011-01-31,momentum,0.026250556062019467,0.04436931990901784,0.01811876384699837,82,83
2011-02-28,momentum,0.01069560737106788,0.024036353020647404,0.013340745649579523,83,83
2011-03-31,momentum,-0.0068624521398706305,0.02870644548427515,0.03556889762414578,83,83
2011-04-30,momentum,-0.008248011469440937,-0.011157794438558157,-0.002909782969117221,83,83
2011-05-31,momentum,0.02407991533173835,-0.004581150466074674,-0.028661065797813023,83,83
2011-06-30,momentum,0.00395546546151665,-0.03378529588008452,-0.03774076134160117,83,84
2011-07-31,momentum,-0.0002374535912268716,-0.06699891045581761,-0.06676145686459074,84,84
2011-08-31,momentum,0.01843739515970294,-0.07473867629477562,-0.09317607145447857,83,84
2011-09-30,momentum,-0.07638910812089267,0.1046708461059819,0.18105995422687457,83,83
2011-10-31,momentum,0.02537293620103674,0.00330954337152948,-0.022063392829507263,84,84
2011-11-30,momentum,0.006782304950025421,0.0021418073745207685,-0.004640497575504652,84,84
2011-12-31,momentum,-0.10623492027502346,0.04111103133652053,0.14734595161154398,84,85
2012-01-31,momentum,0.004795433711716729,0.05131524929048044,0.04651981557876371,84,85
2012-02-29,momentum,0.027291342888662008,0.04659236210686204,0.01930101921820003,85,85
2012-03-31,momentum,0.05584543231934683,0.02250990508261719,-0.03333552723672963,85,85
2012-04-30,momentum,0.044462640935490606,-0.04784174454101398,-0.09230438547650459,85,85
2012-05-31,momentum,-0.02097336371402805,0.02084383114092615,0.0418171948549542,85,86
2012-06-30,momentum,0.012149832716427387,0.015484593877531299,0.003334761161103912,86,86
2012-07-31,momentum,-0.04485201392954968,0.01039794928191983,0.055249963211469515,85,86
2012-08-31,momentum,-0.0129261099860535,0.017896133966034657,0.030822243952088157,85,86
2012-09-30,momentum,0.004529836436532911,-0.002067166135419017,-0.006597002571951928,86,86
2012-10-31,momentum,-0.01586329568793256,0.01858541377842864,0.0344487094663612,86,86
2012-11-30,momentum,-0.009234208306620799,0.025313326154974745,0.034547534461595544,86,86
2012-12-31,momentum,0.010650862015611023,0.07396633084534222,0.0633154688297312,86,86
2013-01-31,momentum,0.0017812438515251872,0.012237857450280382,0.010456613598755195,86,86
2013-02-28,momentum,0.014786068922038778,0.05458374934922264,0.03979768042718386,86,86
2013-03-31,momentum,-0.002754131452675442,0.02042959785015649,0.023183729302831933,86,86
2013-04-30,momentum,0.02515713508166382,0.0620302175914558,0.03687308250979198,86,87
2013-05-31,momentum,-0.00969245320297646,-0.01813880142850618,-0.008446348225529721,87,87
2013-06-30,momentum,0.028508825034041715,0.06979858603218562,0.04128976099814391,87,87
2013-07-31,momentum,0.005299667262594449,-0.010061881561534432,-0.01536154882412888,87,87
2013-08-31,momentum,0.04320647339757743,0.07687013146743353,0.0336636580698561,87,87
2013-09-30,momentum,0.024644181373248628,0.053800124703764905,0.029155943330516278,87,87
2013-10-31,momentum,0.04239574484708734,0.042058996479380675,-0.0003367483677066622,87,88
2013-11-30,momentum,0.002915166928882603,0.032562465315516195,0.029647298386633592,87,88
2013-12-31,momentum,-0.001135367283400376,0.0071704810728231705,0.008305848356223547,87,88
2014-01-31,momentum,0.021270301306677113,0.0675443048363011,0.046274003529623985,88,88
2014-02-28,momentum,-0.03440403183212251,-0.02160468648981171,0.012799345342310803,88,88
2014-03-31,momentum,-0.044977523446921186,-0.026843280003558442,0.018134243443362744,88,88
2014-04-30,momentum,0.024272068355186756,0.04263968237900261,0.018367614023815856,88,88
2014-05-31,momentum,0.018221259607586363,0.04228238304644086,0.024061123438854495,88,88
2014-06-30,momentum,-0.009403143358391331,-0.01980892102582262,-0.010405777667431287,89,89
2014-07-31,momentum,-0.003021607796042179,0.05004580658195313,0.05306741437799531,89,89
2014-08-31,momentum,0.0030558080929068646,-0.015004208973649241,-0.018060017066556106,89,89
2014-09-30,momentum,-0.02318985861975904,0.019588128330446947,0.04277798695020599,89,89
2014-10-31,momentum,0.019194693494818747,0.04986017319060784,0.030665479695789095,89,89
2014-11-30,momentum,-0.009668924850361194,-0.0015168309758144824,0.00815209387454671,89,89
2014-12-31,momentum,0.04883900979203272,0.01784171912408842,-0.0309972906679443,89,90
2015-01-31,momentum,-0.06764060370997807,0.027556203930083234,0.0951968076400613,89,90
2015-02-28,momentum,0.029846135141988576,0.013660265774741524,-0.016185869367247054,89,90
2015-03-31,momentum,-0.08566690485601891,-0.03644047346360539,0.049226431392413526,90,90
2015-04-30,momentum,0.05904550601032872,0.04631311122288122,-0.012732394787447508,90,90
2015-05-31,momentum,0.030239593230682694,0.001053856552523216,-0.029185736678159477,90,90
2015-06-30,momentum,0.05406771188264418,0.03738809426439903,-0.01667961761824515,90,90
2015-07-31,momentum,0.014899364725598684,-0.046280325119591646,-0.06117968984519033,90,90
2015-08-31,momentum,0.04924497780136616,-0.018161266710058067,-0.06740624451142423,90,90
2015-09-30,momentum,-0.036622471777993326,0.06033015764312326,0.09695262942111658,90,91
2015-10-31,momentum,0.022631810421182473,0.01573160257852491,-0.006900207842657564,91,91
2015-11-30,momentum,0.029955737180687118,-0.021363774019536073,-0.05131951120022319,91,91
2015-12-31,momentum,0.01999690510523662,-0.05130604215369147,-0.07130294725892809,91,91
2016-01-31,momentum,-0.05510622163730546,-0.0049343907810561315,0.05017183085624933,90,91
2016-02-29,momentum,-0.0418323282820359,0.06752976317540392,0.10936209145743982,91,91
2016-03-31,momentum,-0.04969772017107863,-0.011583829421577497,0.03811389074950113,91,91
2016-04-30,momentum,0.01584425266948775,0.03758796413090532,0.021743711461417573,91,91
2016-05-31,momentum,0.06175240753015766,0.03583653202931864,-0.025915875500839018,91,91
2016-06-30,momentum,-0.054016539694615937,0.022109851754006787,0.07612639144862272,91,91
2016-07-31,momentum,-0.05561588914819876,-0.011225007572738355,0.04439088157546041,91,92
2016-08-31,momentum,0.010666080900440383,0.00969808879158462,-0.0009679921088557647,92,92
2016-09-30,momentum,-0.014833435047980147,-0.029057756705483474,-0.014224321657503328,92,92
2016-10-31,momentum,-0.04068268787981283,0.040626307651127166,0.08130899553094,92,92
2016-11-30,momentum,-0.017351255206726413,0.0016869336790509234,0.019038188885777338,92,92
2016-12-31,momentum,-0.013142943334790005,0.03620425080863491,0.049347194143424915,92,92
2017-01-31,momentum,-0.00813108315892249,0.03754603416878895,0.04567711732771144,92,93
2017-02-28,momentum,0.017641137895152134,0.008072426942455442,-0.00956871095269669,92,93
2017-03-31,momentum,0.011641214122816242,0.00887069027787596,-0.002770523844940281,92,93
2017-04-30,momentum,0.037264507889505076,0.03472093884854973,-0.002543569040955348,92,93
2017-05-31,momentum,-0.02632320334840059,-0.008507168539173675,0.017816034809226913,92,93
2017-06-30,momentum,0.014998935638248792,0.030000546158401406,0.015001610520152614,92,93
2017-07-31,momentum,0.02267488936579596,0.007143913811701303,-0.015530975554094655,93,93
2017-08-31,momentum,-0.0073233739934938265,0.026921153882944134,0.03424452787643796,93,93
2017-09-30,momentum,0.05954790300890524,0.04824252645747187,-0.011305376551433372,93,93
2017-10-31,momentum,-0.03352174004974,0.02040296461332727,0.05392470466306727,93,93
2017-11-30,momentum,-0.036973139248589214,-0.0037777262106917686,0.03319541303789744,93,93
2017-12-31,momentum,0.04456023613584621,0.07623226567516136,0.03167202953931515,93,93
2018-01-31,momentum,0.04005930959980319,-0.020209975316483754,-0.06026928491628694,93,93
2018-02-28,momentum,-0.009813431849099531,-0.002193478964394125,0.007619952884705406,93,93
2018-03-31,momentum,-0.01360354187335987,-0.005033093316608017,0.008570448556751853,93,93
2018-04-30,momentum,0.05697726636234373,0.06764361117802155,0.01066634481567782,93,94
2018-05-31,momentum,-0.040425875953448195,-0.003942865662309261,0.036483010291138936,94,94
2018-06-30,momentum,-0.02987251892235728,0.018530053083156535,0.048402572005513816,94,94
2018-07-31,momentum,0.0725318743029895,0.0878523498485809,0.015320475545591388,94,94
2018-08-31,momentum,0.010634500949972111,0.003987329063204164,-0.006647171886767948,94,94
2018-09-30,momentum,-0.04480951720245292,-0.10229630344508328,-0.05748678624263036,94,94
2018-10-31,momentum,-0.026767196427454225,0.007687835477779537,0.03445503190523376,94,94
2018-11-30,momentum,0.009776684530795707,-0.08724610668930229,-0.09702279122009799,94,94
2018-12-31,momentum,-0.05250304843648977,0.0871659663354138,0.13966901477190358,94,94
2019-01-31,momentum,0.00800825460130243,0.05749989353223852,0.04949163893093609,94,94
2019-02-28,momentum,0.03429736492911124,0.02894492610586753,-0.005352438823243716,94,94
2019-03-31,momentum,-0.04108323970473668,0.024224590135022674,0.06530782983975936,94,94
2019-04-30,momentum,0.06593052972916195,-0.04354772584362229,-0.10947825557278425,94,94
2019-05-31,momentum,-0.046772647927993294,0.0669364001905566,0.1137090481185499,94,94
2019-06-30,momentum,0.005830362813634563,0.014716009466188822,0.00888564665255426,94,94
2019-07-31,momentum,0.09599135981874507,0.02288656306436404,-0.07310479675438103,94,95
2019-08-31,momentum,-0.08678364832009135,-0.013275431702334908,0.07350821661775644,94,95
2019-09-30,momentum,-0.03463845917785397,-0.003750183028910549,0.03088827614894342,94,95
2019-10-31,momentum,-0.02913077547545357,0.03576271827531318,0.06489349375076675,95,95
2019-11-30,momentum,-0.03380076505204824,0.018653130662775193,0.05245389571482343,95,95
2019-12-31,momentum,0.040125814716426976,0.013131897633169857,-0.02699391708325712,95,95
2020-01-31,momentum,0.01946971475956283,-0.06468423019704869,-0.08415394495661152,95,95
2020-02-29,momentum,0.1285575057287416,-0.13608366797378532,-0.26464117370252693,95,95
2020-03-31,momentum,-0.11268427154902545,0.11492999781482761,0.22761426936385307,95,95
2020-04-30,momentum,0.0398676263440852,0.07587310552368297,0.03600547917959777,96,96
2020-05-31,momentum,-0.006480164976515362,0.03047831923543538,0.03695848421195074,96,96
2020-06-30,momentum,0.06975896895633524,0.07538045312350117,0.005621484167165925,96,97
2020-07-31,momentum,-0.005781045148503229,0.054437586375290725,0.060218631523793954,96,97
2020-08-31,momentum,0.023063156403097806,-0.025519224435607543,-0.04858238083870535,96,97
2020-09-30,momentum,-0.023854929810983742,-0.01818933845300668,0.005665591357977062,97,97
2020-10-31,momentum,-0.13987822651278026,0.12010952949379573,0.259987756006576,97,97
2020-11-30,momentum,-0.022042644606033043,0.03497935737148751,0.05702200197752055,97,97
2020-12-31,momentum,0.016046507443404367,0.01111378196263264,-0.004932725480771726,97,97
2021-01-31,momentum,-0.08170051945537474,0.03896054697661103,0.12066106643198576,97,97
2021-02-28,momentum,-0.06546210678566965,0.018488975677098913,0.08395108246276856,97,97
2021-03-31,momentum,0.008023661423228697,0.047515576716950315,0.03949191529372162,97,97
2021-04-30,momentum,0.018841968345255204,0.028117293605790003,0.0092753252605348,97,97
2021-05-31,momentum,-0.015600312160789087,-0.0016566815202686547,0.013943630640520432,97,97
2021-06-30,momentum,-0.006883620890706333,0.009623348825759671,0.016506969716466004,97,97
2021-07-31,momentum,0.029716450897600125,0.04134960623649277,0.01163315533889264,97,97
2021-08-31,momentum,0.0058302222707468515,-0.03170325934433626,-0.03753348161508311,97,97
2021-09-30,momentum,0.04603165973741914,0.08298014184297742,0.036948482105558275,97,97
2021-10-31,momentum,-0.0034987724354269938,-0.02534705781008426,-0.021848285374657266,97,97
2021-11-30,momentum,-0.03923307399466085,0.03883884860905158,0.07807192260371243,97,98
2021-12-31,momentum,-0.05399418403557733,-0.06621355894932714,-0.012219374913749805,98,98
