month,factor,regression_fmp_return,regression_t_stat,regression_r2,n_obs
2014-11-30,pe,0.004336669695330887,1.868360155880906,0.008108814213931614,429
2014-12-31,pe,-0.011854097996323776,-3.4438920356722735,0.02721144788891794,426
2015-01-31,pe,0.004066212954035675,1.1960467495320952,0.0033704640295082466,425
2015-02-28,pe,-0.0018116280774125332,-0.7718668764000834,0.0014098069721228956,424
2015-03-31,pe,-0.004875105420558033,-1.3555877859809535,0.004376973776623494,420
2015-04-30,pe,-0.004371668783931161,-1.7725217563646887,0.007478030339265307,419
2015-05-31,pe,-0.0030469686661299122,-1.2068923140011971,0.0034808606094018923,419
2015-06-30,pe,-0.006933918627431813,-2.1488023423889016,0.010977558320208636,418
2015-07-31,pe,-0.00010515535177655863,-0.04329499812046096,4.505885615735394e-06,418
2015-08-31,pe,0.002756017552982363,0.8971296609800403,0.0019309795573999589,418
2015-09-30,pe,0.002179401093486921,0.5919498899702258,0.000851839862695658,413
2015-10-31,pe,-0.003868960213059976,-1.3551298106916514,0.0044161042810632045,416
2015-11-30,pe,0.003644309474884906,1.2569757371120363,0.0038018866386662076,416
2015-12-31,pe,0.00584592635423116,1.4638356449803556,0.0051740962753948905,414
2016-01-31,pe,0.0073318181793663555,2.0999817552386593,0.01056497012985802,415
2016-02-29,pe,0.003618244872019778,1.3859305905065689,0.004629325849724419,415
2016-03-31,pe,-0.006670727409291686,-2.0771935450262364,0.01038906804987949,413
2016-04-30,pe,-0.008159786776187632,-2.9759826993301837,0.021043927310939847,414
2016-05-31,pe,-0.005537940581006921,-1.6851644650575412,0.0068620258769528375,413
2016-06-30,pe,-0.0011923471698020837,-0.3924805263053031,0.00037465511263856666,413
2016-07-31,pe,0.0048549767328552,1.6256236183227135,0.006373324439142625,414
2016-08-31,pe,-0.0037865478774380085,-1.5061449100727864,0.005462664855184873,415
2016-09-30,pe,0.0035779303599105545,1.2133354158051737,0.0035519460466336694,415
2016-10-31,pe,0.012076221652655218,2.7560988121086534,0.018017436618901428,416
2016-11-30,pe,0.003370312137208937,1.5303471523579295,0.005625093356412925,416
2016-12-31,pe,-0.010731839893952284,-4.090772544765537,0.03903213558757401,414
2017-01-31,pe,0.0026170445086065135,1.0407685757950806,0.002622230171515194,414
2017-02-28,pe,-0.008646932872361809,-3.9838803893175605,0.037093637378169064,414
2017-03-31,pe,0.0007231047074733173,0.3162211573114035,0.0002385965672357937,421
2017-04-30,pe,-0.007747436642415064,-2.483451295746379,0.014574677630424637,419
2017-05-31,pe,0.008077899535716448,3.180609082230355,0.023685058956084637,419
2017-06-30,pe,-0.005669797428058873,-2.322215282274868,0.01255886283224672,426
2017-07-31,pe,-0.004294302621413918,-1.6680138281018928,0.006488771398805215,428
2017-08-31,pe,0.0034186430939213753,1.2437315617369216,0.0036180084868390194,428
2017-09-30,pe,-0.004231051076757668,-1.5009803461903957,0.005188086899942546,434
2017-10-31,pe,0.007997218168059397,2.880123885411049,0.018839894741460528,434
2017-11-30,pe,0.004453695169179295,1.7503524882456045,0.007042034522424023,434
2017-12-31,pe,-0.00912760247806286,-2.7594220859069734,0.017600916816022827,427
2018-01-31,pe,-0.004240796917298533,-1.4011500535278907,0.004619744423290606,425
2018-02-28,pe,-0.003076401892777606,-1.2830620064899363,0.0038767518135751633,425
2018-03-31,pe,-0.00469757498312623,-1.5912550632923905,0.0059364646176210956,426
2018-04-30,pe,-0.008006537694484079,-2.065409070509824,0.009937697085116826,427
2018-05-31,pe,-0.006389867812351514,-2.404420677192319,0.013420358809286825,427
2018-06-30,pe,0.006310281671766266,2.272348267183199,0.012031698514643918,426
2018-07-31,pe,-0.00783054827857397,-2.1359345585340153,0.01057139912755023,429
2018-08-31,pe,-0.005387931261918417,-2.1962534614047566,0.011170139975751892,429
2018-09-30,pe,0.008234813278113417,2.1479316223120426,0.010591060851924405,433
2018-10-31,pe,0.007243785831994917,2.045132290042243,0.00961106075873508,433
2018-11-30,pe,-0.007425345149779108,-2.9430590011169744,0.019700597817189358,433
2018-12-31,pe,0.0012352351614713648,0.3730369985123805,0.00031833479146703425,439
2019-01-31,pe,-0.004294631385914858,-1.5165376928676269,0.005235345248607026,439
2019-02-28,pe,-0.010249563045264509,-4.097976000090983,0.03708845364502933,438
2019-03-31,pe,0.007910672348001,2.4566392332635814,0.013500229941815656,443
2019-04-30,pe,-0.007254234196418748,-1.9237752999656899,0.008303576030602056,444
2019-05-31,pe,0.0006467416698436607,0.22132220525188784,0.00011081015987801646,444
2019-06-30,pe,0.0004934664059762601,0.19374240765158526,8.415462261113227e-05,448
2019-07-31,pe,-0.005666551843305181,-1.5397854909410509,0.005287897028979804,448
2019-08-31,pe,0.009533743012257442,3.604291226921889,0.028241677863244496,449
2019-09-30,pe,0.006171438637839744,2.0394407232880623,0.009343437936240373,443
2019-10-31,pe,-0.009653883424425351,-3.1595199795311197,0.022086175974296074,444
2019-11-30,pe,0.00404735643089383,1.798891861852841,0.007268082194449077,444
2019-12-31,pe,-0.011102840059540806,-3.337923788538243,0.024806724346557507,440
2020-01-31,pe,-0.008066337610972071,-2.6350085115580146,0.015604842968476973,440
2020-02-29,pe,-0.010132529626565284,-1.55466942437794,0.005500463194395899,439
2020-03-31,pe,-0.006679754299800032,-1.3681273927997268,0.004354257902930647,430
2020-04-30,pe,-0.0010531995164516496,-0.3040994733657214,0.00021703384782367774,428
2020-05-31,pe,-0.007185664297300226,-2.1183182957706213,0.010423705158939978,428
2020-06-30,pe,-0.00853470572815737,-2.1296538927776902,0.010967441774335951,411
2020-07-31,pe,-0.011831663086876722,-2.984682804994787,0.02126558671123191,412
2020-08-31,pe,-0.0028186153466607583,-1.0353315946475357,0.0026076009594906413,412
2020-09-30,pe,0.011422070239885264,3.230165436950509,0.025298519376789286,404
2020-10-31,pe,-0.008858972997981274,-1.748613328429087,0.007548675066713972,404
2020-11-30,pe,-0.0009630449796496861,-0.3433825186056096,0.0002924989207980788,405
2020-12-31,pe,0.00018970945359407846,0.058764364640163214,8.505470886599475e-06,408
2021-01-31,pe,0.0029461546593838044,0.6561068952265756,0.0010565637158946872,409
2021-02-28,pe,0.01286570090272582,3.795401300962413,0.03418343068334573,409
2021-03-31,pe,-0.0008627364261482674,-0.30272486871778687,0.00021971753167870922,419
2021-04-30,pe,0.007298835616958278,2.6833589449307786,0.016894435035919253,421
2021-05-31,pe,-0.014237729537308858,-4.5466717701530905,0.04691065842353803,422
2021-06-30,pe,-0.009211559827179396,-3.082101835530915,0.02122763237080505,440
2021-07-31,pe,0.0034374184270334856,1.2791905596082305,0.0037051491968371764,442
2021-08-31,pe,0.00033886768389995443,0.1236874303068998,3.476829206894294e-05,442
2021-09-30,pe,-0.001393450681901517,-0.3894983120568709,0.0003392784418881911,449
2021-10-31,pe,0.0065252176359976415,1.8405772773103541,0.00750513256845764,450
2021-11-30,pe,0.01263003197125899,4.083102952108386,0.035955890016570846,449
2021-12-31,pe,0.026276338123551832,6.223343008948179,0.07844368044816341,457
2022-01-31,pe,0.005790453823247598,1.4960606566966668,0.004895036112051554,457
2022-02-28,pe,-0.0029518832427023,-0.810972820599542,0.001443357478804752,457
2022-03-31,pe,0.016502094032103728,4.645914766618149,0.04454233048897038,465
2022-04-30,pe,0.02407898229884425,6.766753234172902,0.0901731898506416,464
2022-05-31,pe,-0.006008057511865849,-1.740764136129045,0.00650228115890783,465
2022-06-30,pe,-0.000604397331969867,-0.15647383437049575,5.3223386343503876e-05,462
2022-07-31,pe,-0.004381550498197324,-1.4179765577482364,0.004351972158226136,462
2022-08-31,pe,0.0022308705839439624,0.774962535129083,0.001303877967097411,462
2022-09-30,pe,0.0061958859390941565,1.382541236725804,0.004220296035155169,453
2022-10-31,pe,0.006234088281370842,1.8041373579356406,0.007165385608686514,453
2022-11-30,pe,0.005595633545444532,2.223078054189617,0.010839262912510583,453
2022-12-31,pe,-0.00586137424757457,-1.4382150336591177,0.004647515286756443,445
2023-01-31,pe,-0.006720904039264618,-2.2933474937433282,0.01168091599635146,447
2023-02-28,pe,-0.018288798266579455,-5.016307072289029,0.05363449075863713,446
2023-03-31,pe,0.0029705966655376418,1.0706788321461493,0.0025466232338756667,451
2023-04-30,pe,-0.018232273935688825,-4.036048402996297,0.03523696759755057,448
2023-05-31,pe,0.007758113832950686,2.3769649648708,0.012481968216046413,449
2023-06-30,pe,0.0037002344495169867,1.2333051974956897,0.0033245284293031974,458
2023-07-31,pe,-0.0015783693069485478,-0.4523904847086018,0.0004505835583868967,456
2023-08-31,pe,0.008108032095155177,3.4557249992932126,0.025574984406396162,457
2023-09-30,pe,-0.0004704755695458527,-0.1489903179131176,4.846515064826917e-05,460
2023-10-31,pe,-0.013129092952244403,-3.4124642114455788,0.024742458056224437,461
2023-11-30,pe,0.003795891621341764,1.1270758140070474,0.0027598997606880227,461
2023-12-31,pe,0.003112063789338265,0.8770440149714561,0.0016585969786412358,465
2024-01-31,pe,-0.020127602762105568,-4.56031319515955,0.04289729465175718,466
2024-02-29,pe,0.007364258950269192,2.59199946701521,0.014272780420278242,466
2024-03-31,pe,0.006383630034146397,2.167392626662971,0.010001309119194834,467
2024-04-30,pe,0.002860435962772101,0.7823712096985558,0.0013118063238969357,468
2024-05-31,pe,-0.01691318004835614,-5.760875977490617,0.0664833940380184,468
2024-06-30,pe,0.01840577380628059,4.912414310848625,0.049135107227387564,469
2024-07-31,pe,-0.006576727450878346,-2.08185313119988,0.009175946317565242,470
2024-08-31,pe,-0.005284389751783999,-1.7793761465980718,0.006705646462499604,471
2024-09-30,pe,-0.01179902994862303,-3.1524594566489537,0.02079349332508096,470
2024-10-31,pe,-0.003909081255041574,-0.8487247338467493,0.0015368090993561623,470
2024-11-30,pe,-0.003692948911618511,-1.2496638794357096,0.0033257822033276874,470
2024-12-31,pe,-0.0010903464835692075,-0.32970622716604703,0.00022928538289046507,476
2025-01-31,pe,0.006484052521744057,1.595343373607392,0.005363284479966812,474
2025-02-28,pe,0.006960022536838807,2.04318107041137,0.008766929155647252,474
2025-03-31,pe,-0.01821615312514197,-5.214200863524295,0.055015291066081606,469
2025-04-30,pe,-0.00548233722889161,-1.3210755241702172,0.0037232176236049463,469
2025-05-31,pe,-0.002619102232923676,-0.7704874051992253,0.0012695870452948954,469
2025-06-30,pe,-0.006084513121957225,-1.4334378726813004,0.004362007092425957,471
2025-07-31,pe,0.009608332999691754,2.8658818963860675,0.017210918900845695,471
2025-08-31,pe,-0.010474606825902231,-2.456018614824043,0.012671473952807655,472
2025-09-30,pe,-0.011603820842346147,-2.7249595338438404,0.01565136350470364,469
2025-10-31,pe,0.009883674003684527,2.566140323451256,0.013934160200645085,468
2025-11-30,pe,-0.0012707480542465633,-0.4220655801800424,0.00038212721475860967,468
2025-12-31,pe,0.012099511849022176,2.669123733861949,0.015089718303225474,467
2026-01-31,pe,0.003042178277094073,0.5705901219587058,0.0006981669161342241,468
2026-02-28,pe,0.0033876055502961378,0.9461891513554467,0.0019175047599967465,468
2026-03-31,pe,-0.019693410779373755,-3.4443435245343927,0.024722660210182545,470
2026-04-30,pe,-0.018194308551438495,-2.828210688589002,0.016733883235058866,472
2007-06-30,momentum,0.0026487039678901865,0.7271569037008389,0.0013574277967339787,391
2007-07-31,momentum,-0.0027753848160687283,-0.7861356357185053,0.0015861926889767508,391
2007-08-31,momentum,0.023183243614381514,6.567590637345397,0.09981469165165024,391
2007-09-30,momentum,0.018012867752088886,4.030600756370893,0.040088619707018935,391
2007-10-31,momentum,0.007777179346210632,1.992603695798788,0.010078089085371666,392
2007-11-30,momentum,0.022583568742616206,6.120682434856803,0.0874352628439864,393
2007-12-31,momentum,-0.044926835186261206,-9.749981351073767,0.19557609868743375,393
2008-01-31,momentum,0.013020281446311247,2.937233167488734,0.02158845966016354,393
2008-02-29,momentum,0.0010106836876552202,0.24158963197664857,0.00014925022815059918,393
2008-03-31,momentum,0.0068211672960605705,1.507723137483422,0.005780279183356329,393
2008-04-30,momentum,0.005371022926770561,1.3419522287056573,0.004549853414433924,396
2008-05-31,momentum,0.03531339765804597,8.555583139738776,0.15567484850126856,399
2008-06-30,momentum,-0.02519210048110662,-4.2451969736039254,0.04342350643351567,399
2008-07-31,momentum,-0.02898775280652867,-8.041655579660574,0.14037917318353355,398
2008-08-31,momentum,-0.008879867052983551,-1.4876389363683769,0.005529728469846118,400
2008-09-30,momentum,0.021355400969149948,2.926427518021792,0.021064281346270697,400
2008-10-31,momentum,0.02690794869312935,4.178632348945978,0.042539899420034555,395
2008-11-30,momentum,-0.04864629309546796,-7.040015779255568,0.11405010666705928,387
2008-12-31,momentum,0.010492241312477868,1.49239176568902,0.005707528826559005,390
2009-01-31,momentum,0.023096434077544265,3.4865482148681823,0.030684926868007834,386
2009-02-28,momentum,-0.030501658287763987,-5.464884879938121,0.07376525311795012,377
2009-03-31,momentum,-0.11165174314143404,-14.745603684100747,0.36394523001579726,382
2009-04-30,momentum,-0.04316601602259951,-8.517358698274826,0.15549483355797533,396
2009-05-31,momentum,0.010646881423129343,2.60642513102515,0.016824076593127013,399
2009-06-30,momentum,-0.021230633980461513,-4.513075771517998,0.04880072285632675,399
2009-07-31,momentum,-0.0455461049498716,-6.415333863092362,0.09287127183867094,404
2009-08-31,momentum,-0.021775686548427427,-5.362336400623316,0.06644562123655184,406
2009-09-30,momentum,-0.00042347788775469366,-0.11016398007422407,3.0113491427563588e-05,405
2009-10-31,momentum,0.010344880677457194,3.0977850968663283,0.02337155290716486,403
2009-11-30,momentum,0.009624836124462754,2.4164211729380827,0.014282125680962765,405
2009-12-31,momentum,-0.018859122186021163,-4.924862502828993,0.05676776649566584,405
2010-01-31,momentum,0.012048667971280593,4.026287691277134,0.03857822108286757,406
2010-02-28,momentum,0.023901090443678975,7.702061825877493,0.12803576683826656,406
2010-03-31,momentum,0.010243383686299672,2.5444104926287054,0.01573373862142058,407
2010-04-30,momentum,-0.00042736761159273533,-0.1388418413291644,4.77132107260525e-05,406
2010-05-31,momentum,-0.008616907585011985,-2.862950540887295,0.01988489975519192,406
2010-06-30,momentum,0.006092667291314422,1.735900359375184,0.007403565650246691,406
2010-07-31,momentum,-0.0004650193581002718,-0.12852531800959105,4.0886341529655645e-05,406
2010-08-31,momentum,0.0024025439601696123,0.685701815529195,0.0011596092509839062,407
2010-09-30,momentum,0.011195657346061537,3.578329516463216,0.030646974606500343,407
2010-10-31,momentum,0.015810459555390982,5.3646164236179645,0.06619248430331415,408
2010-11-30,momentum,-0.018528391536266044,-5.526137678868691,0.06963634595515122,410
2010-12-31,momentum,-0.008148987285292985,-2.353385340254292,0.013392764148593472,410
2011-01-31,momentum,0.009819101933414428,3.3306517432629965,0.026406616320635456,411
2011-02-28,momentum,0.0047920500945084895,1.6911683107386764,0.006927408581863359,412
2011-03-31,momentum,-0.0032240568290851914,-1.1770736146724903,0.003367892856289245,412
2011-04-30,momentum,-0.0021073421699759182,-0.7794859919538607,0.0014761593663408235,413
2011-05-31,momentum,0.009894396087855598,4.112098909404837,0.03942408144607845,414
2011-06-30,momentum,0.0035434350868653224,1.1806491467829052,0.0033556879363147996,416
2011-07-31,momentum,0.0005871699578088126,0.15263004148107126,5.6131619094457186e-05,417
2011-08-31,momentum,0.0035225689601267474,0.9304119637403684,0.0020866186149760546,416
2011-09-30,momentum,-0.02410646547025658,-5.126716979543013,0.05983207501121479,415
2011-10-31,momentum,0.010228326661550727,3.259787683091433,0.024966074329770493,417
2011-11-30,momentum,0.0011690576044959971,0.3865355759901307,0.00035816843560942946,419
2011-12-31,momentum,-0.03550132925282853,-8.240997946092412,0.13947851277933343,421
2012-01-31,momentum,0.0005382177959353413,0.17673267029781636,7.453963853654155e-05,421
2012-02-29,momentum,0.008476900617572706,3.5335001118890554,0.028869452244298932,422
2012-03-31,momentum,0.02149803635702198,7.29291542100375,0.11169279779141161,425
2012-04-30,momentum,0.0149613628775901,4.27210330522792,0.04136165621402277,425
2012-05-31,momentum,-0.008389600526194033,-2.6545850038401517,0.016348157996836976,426
2012-06-30,momentum,0.0062952724604568265,1.7912693298809563,0.007493183156277561,427
2012-07-31,momentum,-0.01535153642191493,-5.233236860707153,0.060672509651016227,426
2012-08-31,momentum,0.0009043277016790852,0.3432182723725949,0.00027775015061537456,426
2012-09-30,momentum,0.00012201756336658788,0.03321639716420105,2.5960615913644958e-06,427
2012-10-31,momentum,-0.005173028664070777,-1.8181895851619048,0.007700369444475164,428
2012-11-30,momentum,-0.0021720982428708006,-0.8849613007626835,0.0018307324445595574,429
2012-12-31,momentum,0.0028837613509224485,0.8797338926108053,0.0018092073041784396,429
2013-01-31,momentum,-0.000765304301476485,-0.30536355335627047,0.0002183291363074824,429
2013-02-28,momentum,0.0029782926032049456,1.142142123289315,0.0030386093421835847,430
2013-03-31,momentum,-0.0008125622117230892,-0.2220562214094181,0.00011519459191688952,430
2013-04-30,momentum,0.009386549981081616,1.7386777550672459,0.006997313415292417,431
2013-05-31,momentum,-0.004352951229875184,-1.7076309707179602,0.006735725887616839,432
2013-06-30,momentum,0.007807630814039395,2.6237117192698216,0.015720751013179712,433
2013-07-31,momentum,0.004635422701163203,1.655438910782924,0.006303710204353052,434
2013-08-31,momentum,0.01886654803273613,7.694923927449051,0.12054239680295953,434
2013-09-30,momentum,0.006392434286794948,2.3085686564217207,0.0121864392237927,434
2013-10-31,momentum,0.00899616293305645,3.2886181721142296,0.024313499435541397,436
2013-11-30,momentum,0.004330342721285389,1.7856343562737846,0.007293170169940244,436
2013-12-31,momentum,0.004732841120137143,1.4226042320296586,0.0046414961476595185,436
2014-01-31,momentum,0.008335085339356885,3.040322746565772,0.020760687371629838,438
2014-02-28,momentum,-0.014806775042070532,-6.207090698972911,0.0810214687152947,439
2014-03-31,momentum,-0.016002720521253892,-6.51368364427244,0.08849726760682097,439
2014-04-30,momentum,0.00821401041393429,3.392896771100228,0.025666548396689692,439
2014-05-31,momentum,0.007808240101029616,3.2343160564420805,0.023326008303793833,440
2014-06-30,momentum,-0.002696176789216903,-1.0522762041410745,0.0025045622337485085,443
2014-07-31,momentum,0.002926418833122504,1.3402856109551757,0.004056865997145831,443
2014-08-31,momentum,0.002060801816450647,0.8544793233611804,0.0016528981301984214,443
2014-09-30,momentum,-0.009339649342291596,-3.000082490912675,0.02000107789489247,443
2014-10-31,momentum,0.00687257904245563,2.624353876293417,0.015342902977826811,444
2014-11-30,momentum,-0.0017845157506516651,-0.7693202365163484,0.0013342301520534727,445
2014-12-31,momentum,0.017217590722000596,4.980418361044464,0.0529102504420117,446
2015-01-31,momentum,-0.02051423536716993,-6.290881512303758,0.08183875228447224,446
2015-02-28,momentum,0.010075097818595613,4.431124809160931,0.04234984999782665,446
2015-03-31,momentum,-0.0266445536208875,-7.997936778426251,0.12568004139305045,447
2015-04-30,momentum,0.022325380470528344,9.622177331681716,0.17222592388886449,447
2015-05-31,momentum,0.008603540749164315,3.5918091634612623,0.02811301446355141,448
2015-06-30,momentum,0.014749293671823985,4.491743887354235,0.04318666493647705,449
2015-07-31,momentum,0.004955638773518093,2.07351340645619,0.009505777139822036,450
2015-08-31,momentum,0.01489049394341908,5.159984296884017,0.0560977895736513,450
2015-09-30,momentum,-0.0150428016408032,-4.115310163748182,0.036347880014398926,451
2015-10-31,momentum,0.009685770374195195,3.381862251245073,0.02478559906895772,452
2015-11-30,momentum,0.010643457111171923,3.74979373205404,0.030299797776679904,452
2015-12-31,momentum,0.004450541816959065,1.1167360517768805,0.002763672965367725,452
2016-01-31,momentum,-0.01891605359589551,-5.526485539283147,0.0636900202994437,451
2016-02-29,momentum,-0.015169303961656146,-5.526975222771448,0.06356803014582235,452
2016-03-31,momentum,-0.021874426414567848,-6.841753339529587,0.09422038104356045,452
2016-04-30,momentum,0.0036798127099220723,1.3195268176825692,0.0038457980209019027,453
2016-05-31,momentum,0.02155077984798437,7.23710599193478,0.10404892968003987,453
2016-06-30,momentum,-0.01908653281487151,-6.579579205436562,0.08740492869240368,454
2016-07-31,momentum,-0.020710754725001786,-7.21517392232503,0.10287093405716252,456
2016-08-31,momentum,0.0015206526072397033,0.5932075901960496,0.000772798463651525,457
2016-09-30,momentum,-0.00713999112403492,-2.50839815394959,0.013640081472511723,457
2016-10-31,momentum,-0.010174177455479199,-2.3614293284287817,0.012081096641128886,458
2016-11-30,momentum,-0.0036415024102141075,-1.5699433570879833,0.005364333812095445,459
2016-12-31,momentum,-0.005541843231307306,-1.891733365574801,0.007753077588582791,460
2017-01-31,momentum,-0.004038461229813233,-1.5047104771953415,0.0049085835142654854,461
2017-02-28,momentum,0.004672510384963538,1.9858355192836836,0.008518409580932307,461
2017-03-31,momentum,0.0008584862050192482,0.37929318399571527,0.0003133295050175011,461
2017-04-30,momentum,0.013414302486800629,4.424563155257456,0.04090620520534549,461
2017-05-31,momentum,-0.010627575223331404,-4.271988047154605,0.03823967813953377,461
2017-06-30,momentum,0.004968385024393539,1.9094496911571737,0.007880751455436874,461
2017-07-31,momentum,0.008078067786094417,3.1778105292556056,0.021481626073342586,462
2017-08-31,momentum,-0.0010540608534020778,-0.3715041107784688,0.0002999432773100885,462
2017-09-30,momentum,0.02132527684443236,8.035791414738691,0.12286367016477451,463
2017-10-31,momentum,-0.012454285850735481,-4.371097980190881,0.039713655187844754,464
2017-11-30,momentum,-0.013494806864340514,-5.574419368842839,0.06302125393882352,464
2017-12-31,momentum,0.016195056247372136,5.05372514270125,0.05238571316872076,464
2018-01-31,momentum,0.013381119437514709,4.725584743307562,0.046107195691237,464
2018-02-28,momentum,-0.0041225827836787925,-1.6122188817792138,0.005582590015583255,465
2018-03-31,momentum,-0.002985414679404164,-1.0248699122683278,0.0022634576575628618,465
2018-04-30,momentum,0.021290502892266656,5.952498670802325,0.0709450403035411,466
2018-05-31,momentum,-0.01096759607155457,-3.9016990074032494,0.03170037056992325,467
2018-06-30,momentum,-0.009747572263857748,-3.5812310059258343,0.026840809361444617,467
2018-07-31,momentum,0.029286084660237043,7.985258990628035,0.12036362923564736,468
2018-08-31,momentum,0.005162501895087119,2.159654101969503,0.009909627231564744,468
2018-09-30,momentum,-0.023688968335892416,-6.505519423517598,0.08325785828517607,468
2018-10-31,momentum,-0.0121392950575206,-3.567455711114434,0.026529144996400356,469
2018-11-30,momentum,0.004556612612321349,1.7696656193487408,0.00666135956165026,469
2018-12-31,momentum,-0.012783265703787683,-3.7502231301268556,0.02923554548380025,469
2019-01-31,momentum,0.0081526084705252,2.8024161737965962,0.016538860530579735,469
2019-02-28,momentum,0.010853308390160722,4.262186618564002,0.03744332039104714,469
2019-03-31,momentum,-0.014279345951126971,-4.555581190452944,0.042548803119454526,469
2019-04-30,momentum,0.02158577275772517,6.075760337161531,0.07325615165513544,469
2019-05-31,momentum,-0.01871685101630195,-6.629611407135574,0.08601936999422122,469
2019-06-30,momentum,0.002128179144294323,0.807694349936859,0.0013920129384877855,470
2019-07-31,momentum,0.03429498461250704,9.73407757356847,0.16807429767962534,471
2019-08-31,momentum,-0.03125477015404382,-8.931475061527472,0.14536338637188007,471
2019-09-30,momentum,-0.009247897030381137,-2.9021910688389605,0.01764204502781541,471
2019-10-31,momentum,-0.007300918768347355,-2.277585178105662,0.010916523262963662,472
2019-11-30,momentum,-0.012040321666584254,-4.787756370622729,0.04650346839423425,472
2019-12-31,momentum,0.01149884678092942,3.1207347488631014,0.020216311464237857,474
2020-01-31,momentum,0.009408361791416008,3.082144456176141,0.019729225452471688,474
2020-02-29,momentum,0.04197402952227271,6.430424193340683,0.08054996919526569,474
2020-03-31,momentum,-0.041702819745988426,-7.347584964975675,0.10244466054002399,475
2020-04-30,momentum,0.013830932455797978,3.8993549150083116,0.031017573713853164,477
2020-05-31,momentum,0.0007515195895209031,0.20945463971620876,9.196480395856632e-05,479
2020-06-30,momentum,0.027305600391270512,7.544800004682635,0.10621656495210008,481
2020-07-31,momentum,0.0018717152947017696,0.4652027724265403,0.0004515989296753897,481
2020-08-31,momentum,0.005217663484990708,1.867952024532577,0.007231756570341585,481
2020-09-30,momentum,-0.009348805340714143,-2.7091840942629837,0.015060703614062532,482
2020-10-31,momentum,-0.028994672718749934,-4.946288173530678,0.048498368592713614,482
2020-11-30,momentum,-0.005878704929357215,-2.023327543105931,0.008456736870200321,482
2020-12-31,momentum,0.010668415687225322,3.1196466873928794,0.019872484481311625,482
2021-01-31,momentum,-0.022508694492625516,-4.688665257033213,0.04379342808310738,482
2021-02-28,momentum,-0.027437877155261282,-8.958198353680423,0.14323858182825777,482
2021-03-31,momentum,0.0020695319888131055,0.7828318927755737,0.0012698083010243,484
2021-04-30,momentum,0.004049570695701674,1.5633785834357479,0.005045272157899627,484
2021-05-31,momentum,-0.003613282720066651,-1.169441480649149,0.0028293029888686316,484
2021-06-30,momentum,-0.0029141736177374076,-0.9285698457208447,0.0017856893404734064,484
2021-07-31,momentum,0.00888232874010143,3.4202428956720516,0.023694768885000217,484
2021-08-31,momentum,0.003206387002788933,1.1335823978115356,0.002658905259956601,484
2021-09-30,momentum,0.013422181322713977,4.0361075381271085,0.03262664725233977,485
2021-10-31,momentum,-0.0037252931837783625,-1.068628484734814,0.0023587437499871244,485
2021-11-30,momentum,-0.01657087753006948,-5.659742601794377,0.06207491728303283,486
2021-12-31,momentum,-0.016387920694966387,-3.925615990331739,0.03073422296730355,488
2022-01-31,momentum,0.017247096593625257,4.694060385819825,0.04337149502867599,488
2022-02-28,momentum,0.014598887138825132,4.01343536892939,0.032016334932722934,489
2022-03-31,momentum,0.004765180786946004,1.2934710921286052,0.0034236948535907308,489
2022-04-30,momentum,0.016466618082169895,4.222957177031177,0.0351858588422681,491
2022-05-31,momentum,0.000985327565102594,0.2770798025728447,0.0001569757984801745,491
2022-06-30,momentum,-0.02825022642048602,-7.96050298486834,0.11472319780172158,491
2022-07-31,momentum,0.01864535443890391,6.161633010347526,0.07190944377378183,492
2022-08-31,momentum,0.0093459552703517,3.259614657993578,0.02122364216109507,492
2022-09-30,momentum,0.017668649080939236,3.9245362758188023,0.030474721979615094,492
2022-10-31,momentum,-0.007709365636967104,-2.0412407036753746,0.008431697071388689,492
2022-11-30,momentum,0.011999760841646676,4.586559001639618,0.041164422715725846,492
2022-12-31,momentum,-0.05127433157952448,-13.78334786453025,0.2798027755591277,491
2023-01-31,momentum,0.0015433000367211702,0.5418525845689832,0.0005988334762579983,492
2023-02-28,momentum,6.958856028519028e-05,0.0191673797916755,7.482447516027335e-07,493
2023-03-31,momentum,0.006239585285697428,2.2257981449912942,0.009989183695147119,493
2023-04-30,momentum,-0.0005482798398123473,-0.10206716591881057,2.1216874394491825e-05,493
2023-05-31,momentum,-0.0025025268870294813,-0.6335113061760058,0.0008167185255336662,493
2023-06-30,momentum,-0.00404188301582561,-1.1844156008431497,0.0028489687724422286,493
2023-07-31,momentum,0.006474386987589249,1.8573680940725583,0.006977080633044697,493
2023-08-31,momentum,0.0007725379725529101,0.3259387097453611,0.00021631988094150678,493
2023-09-30,momentum,0.0005315009938754413,0.16537992933748838,5.5700606083508575e-05,493
2023-10-31,momentum,0.008850892277780367,2.1538315614372388,0.009359615536594146,493
2023-11-30,momentum,-0.00047760151939262675,-0.1295524120007193,3.418177953973256e-05,493
2023-12-31,momentum,0.02120218432749157,6.276542677612061,0.07427481193521879,493
2024-01-31,momentum,0.04848550846776522,12.327294829373505,0.23597999747038612,494
2024-02-29,momentum,0.004523994471119434,1.5734485781157486,0.0050067985657529235,494
2024-03-31,momentum,-0.002594752375901466,-0.8826469318487657,0.0015809632768051252,494
2024-04-30,momentum,0.01122968464794301,3.1413523562847927,0.019662725588649343,494
2024-05-31,momentum,0.005224357710110491,1.7504081276644674,0.006176479354098818,495
2024-06-30,momentum,-0.02117091949398416,-5.769776301456276,0.06325466647262945,495
